30
COc1cc(-c2nc(-c3c[nH]c4cc(F)ccc34)c[nH]c2=O)cc(OC)c1OC
C[C@H]1CC[C@@]23C[C@]2(C)CCC[C@@H]3[C@@]1(C)CC[C@@]1(C)CCn2cnc3ncnc(c32)N1
CCCc1nc2c(n1Cc1ccc(-c3ccccc3S(=O)(=O)Nc3onc(C)c3C)c(COCC)c1)C(=O)CCCC2
O=c1ccc2ccc(/C=N/c3ccccc3)cc2o1
Cn1cccc1C(=O)N1CCO[C@@H]2[C@@H]1CC[C@H]2OCc1cccnc1
CN(C)CCN(Cc1ccc(Cl)cc1)C(=O)c1cc[nH]n1
Clc1ccc(CNc2nccc3c2[nH]c2ccccc23)cc1
O=C1CCCC2=C1CC1=C(CCCC1=O)N2c1ccc(-c2ccccc2)cc1
O=C1O[C@@H](CO[n+]2ccco2)CN1c1ccc(N2CCN(c3ccccc3Cl)CC2)c(F)c1
CCOC(=N)c1ncn(C2O[C@H](CO)[C@@H](O)[C@H]2O)n1
COCCN(Cc1ccc(OC)cc1)c1c(C)nc2ccc(C(=O)Nc3ccc(NC(C)=O)cc3)cn12
CC(C)c1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)NCCCn2ccnc2)cc1
Cc1cc(-c2nc(-c3ccc(C(F)F)c(Cl)c3)n3c2CCOCC3)cc(C)n1
OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCSc1ccccc1F
Nc1cc(N)nc(SC2=C(O)CC(c3ccccc3)CC2=O)n1
O=[N+]([O-])c1ccc2[nH]c(CN3CCCCC3)nc2c1
c1cc2c(OCC3CCNCC3)nc3ccsc3n2c1
CC(=O)NC[C@H]1CN(c2ccc(N3CCCNS3(=O)=O)c(F)c2)C(=O)O1
Clc1ccc(/C(Cn2nnc3ccccc32)=N\Nc2nc(-c3ccc(Cl)cc3)cs2)cc1
Cn1c(SCc2ccc(C#N)cc2Cl)nc2ccccc21
CCN(CC)CCNc1nc2cc(OC)c(OC)cc2c2nc(-c3ccccc3)nn12
CCCN(NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)N[C@H](CN(C)S(=O)(=O)c1cccnc1)C(C)(C)C)C1CCCCC1)C2(C)C)C(=O)N[C@H](C)c1ccccc1
COc1ccc2c(n1)C1(CO2)C(=O)N(Cc2ccc(Cl)o2)c2ccccc21
COc1ccc(OC)c(C(O)CNC(C)C)c1
NCCc1ncn(Cc2ccccc2)c1Cc1ccccc1
CSc1cccc(Nc2nc(-c3cc(C)n(-c4ccc(Cl)cc4)c3C)cs2)c1
C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C4COC4)c3)c2cn1)c1ccccc1
CCc1c(O)c(=O)ccn1CCOC(=O)CCC(=O)CN.Cl
Cc1nc(Nc2ccc(Cl)cc2)sc1C(=O)NNC(=O)C(=O)NN
COc1ccc2c(c1)CCN1O[C@@]3(C[C@H]21)C(=O)O[C@@H]1O[C@@]2(C)CC[C@H]4[C@H](C)CC[C@@H]3[C@@]14OO2
Nc1nc(NCC(O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
O=C1NC(=S)S/C1=C\c1cn(-c2ccccc2)cn1
C[C@H]1c2ccccc2N(Cc2ccccc2)C[C@@H](C)N1C(=O)Nc1cccnc1
CN1CCN(CC(=O)Nc2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3C)cc2)CC1
COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@]4(C)OC(=O)c4ccccc4)[C@@H](C2)N(CC2CC2)CC[C@]315
CCN1CCOC(=O)C1CC(=O)Nc1cc(Cl)ccc1C
N=c1sc(-c2ccccc2F)nn1-c1c(Cl)cc(Cl)cc1Cl
COC(=O)Nc1ccc(-c2nc([C@H](CC(=O)N3CCOCC3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)[nH]c2Cl)cc1
O=C(Nc1cccc(Cc2nnc(O)c3ccccc23)c1)C(F)(F)F
CCN(CC)CCNC(=O)c1ccc2cc([125I])ccc2n1.Cl.Cl
Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(CCN5CCOCC5)c4)cc2OCC3)n(C(C)C)n1
c1ccc(Oc2ncccc2COCCN2CCCN(CC3COc4ccccc4O3)CC2)cc1
Cc1cc(S(=O)(=O)N/N=C\c2ccc(C(F)(F)F)cc2)c2c(C)ccc(C(C)C)cc1-2
COC(=O)c1ccc(CNc2cccc(Cl)c2)cc1
N#Cc1c(-c2cccnc2)sc2ccccc12
Cc1ncccc1C(C#N)N1CCN(C(=O)CS(=O)(=O)C(c2ccccc2)c2ccccc2)CC1
O=C(Cc1ccc(Cl)cc1)NCCS(=O)(=O)N1CCN(Cc2ccccc2)CC1
Cc1cc(C)c(Nc2nc(Nc3ccc(C#N)cc3)nc(N3CCN(c4nc(Nc5ccc(C#N)cc5)nc(Nc5c(C)cc(C)cc5C)n4)CC3)n2)c(C)c1
Cc1nn2c(NCCCN(C)C)c3c(nc2c1-c1ccccc1)CCC3
COC[C@@H]1NCCOc2ccccc2/C=C\CNC(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)C2(CCCC2)NC1=O
Cc1cc(CC(N)C(=O)O)ccc1Oc1ccc(O)c(I)c1
CS(=O)(=O)Nc1ccc(CCN(CCOc2ccc(NS(C)(=O)=O)cc2)Cc2ccc(Cl)cc2)cc1
CCN(CC)CCNc1ncnc2c1[nH]c1ccc(Br)cc12
CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(N(C)C)cc3[N+](=O)[O-])C2=O)c([N+](=O)[O-])c1
CC(C)CCOc1cccc(C2c3c(oc4ccccc4c3=O)C(=O)N2CCCN2CCOCC2)c1
FC(F)(F)Oc1ccc(CNCCCCN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1
CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1C(=O)N1CCn2cncc2C1
CC(NC(=O)Cc1ccc(NP(=O)(OCc2ccc([N+](=O)[O-])o2)N(C)CCCCCl)cc1)c1ccc(OCC2CCCCC2)c(C(N)=O)c1
CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4ccc(N5CCOCC5)cc4C3)CN2C1=O
COc1cc2c(cc1CN1CCN(C)CC1)Cc1c(-c3ccc(-c4ccc(O)cc4)cc3)n[nH]c1-2
CCCCC1C(=O)N=C(N)N1c1nc(NC(=N)N)nc(Nc2ccc(Nc3nc(NC(=N)N)nc(N4C(N)=NC(=O)C4CCCC)n3)cc2)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
O=C(c1cnccn1)N1CCN2C[C@H](OCc3ccccc3)C[C@H]2C1
CCOc1cc(OCC)c2c(=O)c(OCCN(CC)CC)c(-c3ccc(OCC)c(OCC)c3)oc2c1
N=C(N)NC(=O)c1nc(Cl)c(NCCS(=O)(=O)Cc2ccccc2)nc1N
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2ccoc2-c2nn[nH]n2)cc1
Oc1[nH]nc(C(F)(F)C(F)(F)F)c1Cc1ccc2ccccc2c1
OCC1O[C@@H](O/N=C/c2ccco2)C(O)[C@@H](O)C1O
Cc1nc(C)c(-c2ccnc(Nc3ccc(C(F)(F)F)cc3)n2)s1
Cc1c(C(=O)NCc2ccccc2CN2CCCC2)oc2ccc(F)cc12
CC(C)(C)c1cn(C[C@H]2CCCO2)/c(=N/C(=O)c2cc(C(F)(F)F)ccc2OC[C@@H]2CNCCO2)s1
NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3CCNC(C(F)(F)F)C3)cc2n1
CCCn1c(=O)c2nc(-c3ccc(C(=O)O)cc3)[nH]c2n(CCC)c1=O
N=C(N)NCCCCNC(=O)[C@@H]1CCCN1C(=O)CNS(=O)(=O)c1ccc2ccccc2c1
COc1ccc(-n2c(SCC#N)nc3sc4c(c3c2=O)CCC4)cc1
CCc1cccc2c(-c3csc(NCCOC)n3)c[nH]c12
COc1cc2ccnc(Cc3cccc(F)c3)c2cc1OCCF.O=C(O)C(=O)O
Cc1c(C2=CCNCC2)c2cc(Cl)ccc2n1S(=O)(=O)c1ccccc1
CCCCCCCN(CCCCCSc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1)C(=O)Nc1ccc(F)cc1F
CC(C)(C)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Br)cn3)c2)c2cnc(N)nc21
O=C(NCCN1CCOCC1)c1ccc(N2CCC(Oc3ccc4ccccc4c3)CC2)nc1
COC(=O)N(NC(=O)c1c(CN2CCN(C(C)C)CC2)c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1
CC(C)(C)C(=O)Nc1cccc(-c2ccc[nH]2)n1
O=C(Nc1ccc(Cl)c(Cl)c1)n1ccc(CNc2nc3ccc(OCCN4CCOCC4)cc3s2)n1
CC(=N)/C(C#N)=C(/O)CSc1nnnn1-c1ccc(C)cc1
COc1ccc(Nc2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)nn1
N=C(N)NCCCCNC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NS(=O)(=O)c1ccc2ccccc2c1
O=C(O)CC(NC(=O)C1CCN(C(=O)c2cccc(NC3=CCC(O)CN3)c2)CC1)c1cnc2ccccc2c1
COc1ccc(C(=O)OCC(O)CNC(C)C)cc1
CN(C)CC[C@H](CSc1ccccc1)Nc1sc(S(=O)(=O)NC(=O)c2ccc(N3CCC(=Cc4ccccc4C(F)(F)F)CC3)cc2)cc1[N+](=O)[O-]
Cc1nc(NCC(c2ccccc2)N(C)C)c2c(C)c(C)sc2n1
c1ccc(-c2nc(-c3cc4ccccc4n4nnnc34)n(-c3ccccc3)c2-c2ccccc2)cc1
COc1cccc(C(=O)N/N=C(/CCC(=O)O)c2ccccc2)c1
C/C(=N\NC(=O)c1ccc(Br)cc1O)c1cc2ccccc2[nH]1
CN1CCN(CCC(=O)Nc2ccccc2Sc2ccc(Cl)cc2Cl)CC1
C#Cc1ccc2c(c1)c(-c1ccc[nH]c1=O)c(C(=O)O)n2Cc1ccnc(N)c1
CC(=O)N1CCCc2cc(-c3cccnc3)cnc21
CCCN(C)c1nc(N)c(C(=O)N=C(N)N)nc1Cl
Cc1cc(NC(=O)c2ccccn2)no1
Clc1ccc2nc(NCCNc3nc4ccc(Cl)cc4s3)sc2c1
O=C(O)c1cnc2c(c1)[nH]c(=O)n2-c1ccccc1F
CCN1CCN(c2ccc(S(=O)(=O)N3CCCC3)cn2)CC1
N#Cc1nccc(N2C[C@@H](S(=O)(=O)c3ccccc3C(F)(F)F)C[C@H]2C(=O)NC2(C#N)CC2)n1
O=C1C2=C(C(=O)c3ncccc31)C1(CS2)NC(=O)N(c2ccccc2)C1=O
OC[C@H]1O[C@@H](n2cnc3c(CCSCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O
COc1ccc(/C=N\NC(=O)c2ccccc2F)cc1COc1ccc(F)cc1
COc1cc(-c2cnn(C)c2)ccc1Nc1ncc2ccnc(NCC(F)(F)F)c2n1
Cc1ccc(N2CCOCC2)cc1N1CCN(Cc2ccc(F)cc2Cl)C(=O)C1=O
Cn1c(=O)n(-c2cccc(C(F)(F)F)c2)c2c3ccccc3ncc21
CNCC1=C(C(F)(F)F)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@]42OO3
Cc1cc(N(CCC#N)CCC#N)ccc1C(/N=N/c1ccc(Cl)cc1)=N\NC(=O)c1cc(Cl)ccc1O
Cn1c(=O)n(C)c2cc(-c3[nH]cnc3-c3ccc(F)cc3)ccc21
COc1ccc(CNc2nc(-c3ccoc3)nc3ccccc23)c(OC)c1
CC1=CC(C)(C)N=C(S)N1c1cccc2ccccc12
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2cc(F)c3c(c2)OC(c2ccc(CC4CC4)s2)n2c-3cc3cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)ccc32)[nH]1)C(C)C
O=C(Cn1cnc2ccccc2c1=O)OCC(=O)c1ccc2c(c1)OCCO2
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(CNC(=O)c4ccc(OC)c(OC)c4)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O
CC(C)Nc1nccc(-c2nc(C3CC3)[nH]c2-c2cc(F)cc(NS(C)(=O)=O)c2Cl)n1
CN(c1nccc(C(F)(F)F)n1)[C@H]1CCc2c(c3cc(F)ccc3n2CC(=O)O)C1
CC(C)=Cc1c(-c2ccccc2)ncn1CCN(C)S(C)(=O)=O
C[C@@H](CO)NC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(C)c1=O
N#C/C=C/N1CCC(Cc2ccccc2)CC1
CC(C)(C)Cn1cnc2c(N)ncnc21
c1cn(CC2CCCCC2)cn1
CCOCc1ccc(C(C)=O)c2sc(C(=O)Nc3cc(C(C)(C)O)c4ccccc4n3)c(C)c12
N=C(N)c1ccc(N2CCN(c3cccc(CC(=O)O)c3)CC2)cc1
CC(C)(N)C(=O)N[C@H](CCCc1ccccc1)C(=O)N1CCC2(CC1)C[C@H](C(=O)NCCO)c1ccccc12.Cl
CN(C)S(=O)(=O)c1ccc(N2CCCC2)c(C(=O)NC2CCC(O)CC2)c1
O=C(Nc1cncc(Oc2cncnc2)c1)c1cncc(Cl)c1
CN1CCC2(CC1)CN1c3ccccc3N=Cc3cccc2c31.Cl.Cl
Cl.O=[N+]([O-])c1cccc(-c2cc(CCCCN3CCN(C(c4ccccc4)c4ccccc4)CC3)on2)c1
O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCN(c2nnc(Cl)c3ccccc23)CC1
N=C(/C=C/c1ccccc1)NCc1ccccc1OC(F)(F)F
N#Cc1nc(N2CC[C@H](S(=O)(=O)c3ccc(-n4ccnc4)cc3Cl)C2)cc(C(F)(F)F)n1
COc1ccc2nc(O)c(CN(C(=O)COc3ccccc3)C(C)C)cc2c1
CCC1CN(c2cccc(Cl)c2)CCN1CCCn1nc2ccccn2c1=O
CNc1nc(NC(C)C)nc2ccccc12
CC(=O)N[C@H]1CC[C@H]([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)CC1
COc1ccc(C/N=C(\c2ccc(=O)n(Cc3ccc(OC)cc3)c2)c2ccc(OC)cc2O)cc1
COc1cccc(N(C(C)=O)c2nc(C)cc(C)c2C#N)c1
C#CCn1c(-c2ccccc2)nc2c3ccccc3ncc21
Clc1ccc(C(OCCN2CCN(C/C=C/c3ccccc3)CC2)c2ccc(Cl)cc2)cc1
COc1ccc2c3c([nH]c2c1)-c1n[nH]cc1CC3
Cl.Nc1ccc(Br)c2cccnc12
COc1ccc(-c2nn(C)c3c2C(c2ccccc2)C(C#N)=C(N)O3)cc1
COC(=O)c1cc2occc2n1Cc1nc(-c2cccc(Br)c2)oc1C
COc1cc(C(C)C)c(Oc2cnc(NC(=O)C(C)(C)O)nc2N)cc1I
O=C(CCCCCCCCc1ccccc1)c1nc2ncccc2o1
CC(C)=CCN1Cc2c(I)ccc3[nH]c(=S)n(c23)C[C@@H]1C
CN(C(=N)Nc1cccc2ccccc12)c1cccc(Br)c1
CCc1cccc(NC(=O)N2CCc3nc(-c4cccnc4)nc(-c4ccccc4O)c3C2)c1
COC(=O)[C@H](CCCN)NC(=O)c1ccc(N)c(NC(=O)[C@@H](N)CCc2ccccc2)c1
CCOc1ccc(C(=O)Nc2ccc3nc(SCCOc4ccccc4)sc3c2)cc1
CCOc1ccc(-c2cc(C(=O)NCc3cc(OC)cc(OC)c3)[nH]n2)c(C)c1
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
C/C(=N\NC(=N)N)c1ccc(NC(=O)Nc2nc3ccccc3s2)cc1
CN1CCCC1CCNc1ncc2c(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)c(F)c3)nn(C)c2n1.O=C(O)C(F)(F)F
N#C/C=C/c1c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cncc1-c1ccc2cnccc2c1
Cc1cc(Cl)c2c(c1N)C(=O)c1ccccc1C2=O
CC(C)c1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@@H]1CC2.Cl
O=C(c1ccccc1)N1N=C(c2ccccc2Cl)CC1c1cccc(O)c1
CSc1ccc(-c2nc3n(c2-c2ccc(SC)cc2)CCS3)cc1
Cl.Oc1ccc(Cc2ncc[nH]2)cc1O
NCCC[C@H](NN)C(=O)O
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(S(=O)(=O)NC)cc3)nc2N1C1CCCC1
CCc1c2c(nc3ccc(F)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
O=C(Nc1noc(-c2ccccc2)n1)c1ccccc1CNc1noc(-c2ccccc2)n1
O=C(Nc1cccc(C(F)(F)F)c1)c1cc(C(O)CC2CCCCN2)c2cccc(C(F)(F)F)c2n1
CCOC(=O)c1cnc(-c2ccccc2)nc1OC
Cc1ncsc1C(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2C(F)F)cc1
CN(C)c1ccc(/C=C2\N=C(c3ccc(Cl)c([N+](=O)[O-])c3)NC2=O)cc1
CC(C)c1ccccc1-c1ccc2[nH]ncc2c1
C[C@H](C(=O)NO)N(Cc1ccccc1)P(=O)(c1ccccc1)c1ccccc1
COc1nc2ccc(Cl)cc2c2c1/C(=N/NC(=N)N)c1ccccc1-2.Cl
C/C(=N\NC(=O)Nc1cccc2ccccc12)c1ccc(Cl)cc1Cl
Cc1c(C)c(S(=O)(=O)NC(=N)NCCCC[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C(=O)Cc2ccccc2)c(C)c2c1OC(C)(C)CC2
O=C(CNC(=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1)Nc1ccc(F)c(F)c1
Cc1ccc(=O)n(CCCCC(=N)S)n1
CC[C@H](N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1nc2ccccc2[nH]1)C(=O)NC)P(=O)(O)O
CCOC(=O)c1ccc(-n2c(CC)c(C3CCN(CCCSc4ccc(F)cc4)CC3)c3ccc(F)cc32)cc1
CCCCn1c(S)nnc1-c1csc(C(C)C)c1
CNCCSC1Cc2ccccc2Oc2ccc(F)cc21
CC(=O)C1=C(C)NC(C)=C(C(C)=O)C1c1ccccn1
Fc1ccc(Cn2cc(CSc3nnc(-c4ccc(Cl)cc4)o3)nn2)cc1
CCN1CC2CC1CN2c1ccc(Cl)nc1
CN[C@@H](CNC(=O)Nc1cc(Cl)c(C)c(S(=O)(=O)O)c1)C(=O)O
NCCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)cc1
CCc1c(Cl)c(C)c(Cl)c(O)c1CN.Cl
OC[C@H]1O[C@@H](n2cnc3c(S)nccc32)C[C@@H]1O
O=[N+]([O-])c1ccc(CSc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc1
Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccc(CN6CCOCC6)cc5)cc34)cc2Cl)c1
c1ccc2oc(-c3cncc(-c4cnn(C5CCNCC5)c4)c3)nc2c1
c1cc2cc(-c3ccc(-c4cn5cc(C6=NCCCN6)ccc5n4)cc3)[nH]c2cc1C1=NCCCN1
COc1cc2ncc3c(c(-c4ccc(C#N)cc4)nn3C)c2cc1OCc1cccs1
COc1ccc2cc(C3C4=C(CC(C)(C)CC4=O)Oc4nc5c(c(N)c43)CCCCC5)c(Cl)nc2c1
Cc1ccc([C@](C)(O)c2nc3ccccc3s2)c(C)c1
O=c1ccc2c(N3CCN(CCCCOc4ccn5nccc5c4)CC3)ccc(O)c2[nH]1
c1cc(Cn2cnc3ccccc32)cc(-c2nn[nH]n2)c1
CO[C@@H]1[C@@H](C)O[C@@H](N(OC)[C@H]2CC[C@]3(C)[C@H]4C[C@@H](O)[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)[C@H](O)[C@H]1OC
CN(Cc1nccn1C)C(=O)C1CCC(=O)N(Cc2cccc(C(F)(F)F)c2)C1
O=c1[nH]c(CN2CC[C@H](O)C2)nc2c1sc1ccc(-c3ccsc3)cc12
FCCn1cc(-c2ccncc2)c(-c2ccc(OCc3ncc4ccccc4n3)cc2)n1
CC(O)(Cc1nc(CC2(C(F)(F)F)CC2)c[nH]1)c1ccc(-n2cccn2)cc1
Cc1nn(-c2ncnc3nc[nH]c23)c2c1C(C(=O)NCc1ccccc1)CC(=O)N2
CC(C)(C)OC(=O)N[C@@H](CC(=O)N1CCC(N2Cc3ccccc3NC2=O)CC1)C(=O)N1CCC(N2CCCCC2)CC1
Cn1nc(C2CCN(C(=O)c3cnccn3)C2)cc1CCO
O=C([O-])CNC(=O)Cn1c(-c2ccc(Cl)cc2)nc2cccnc21.[K+]
C[C@]12CCC3C(C[C@@H](O)[C@H]4C/C(=N\OCCCN)CC[C@]34C)[C@@H]1CCC2O
CO[C@@H]1CN(c2ncc(C(=O)O)s2)CC[C@@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl
CCN(CCc1ccccn1)Cc1c(C(C)(C)C)nc2n(Cc3ccccc3F)c(C)c(-c3cccc(OC)c3)c(=O)n12
COc1cccc2c1C(=O)OC(C(CC(C)C)NC(=O)C(O)C(O)C(N)CC(=O)O)C2
CC(=O)c1csc(Nc2ccccc2Cl)n1
COc1cc2c(ccc3c(CCN(C)C)c(Br)c(O)c(OC)c32)cc1O
Clc1ccc(N2N=C(CNN3CCOCC3)CC2c2cccs2)c(Cl)c1
CC(C)Cc1ccc(CN2CCCC(NC(=O)c3cccc(-n4cnnc4)c3)C2)cc1
CCOP(=O)(F)CCCCCCCCCC(=O)NCCCCCNC(=S)Nc1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1
Cc1nc(C(=O)O)ccc1NCc1cccc(Cl)c1
COc1nc(Nc2ccc(C#N)c(OCC=C(C)C)c2)nc(OCCCC2CCNCC2)n1
CCC1CCCCN1S(=O)(=O)c1ccc(S(=O)(=O)N(Cc2ccccn2)CC2CCCO2)cc1
CCOC(=O)Cn1cnc2c(NCC(C)C)nc(NCc3ccc(C4CCCCC4)cc3)nc21
COc1ccc2nc(SC)c(NCCO)nc2c1
Nc1c(CC(=O)[O-])cc(Br)cc1C(=O)c1ccc(Br)cc1.[Na+]
Cc1cc(-c2cc3cc(-c4cc(C(=O)NCc5ccc(C(=O)O)cc5)nn4C)ccc3[nH]2)cc(F)n1
CCN(CC)c1ccc(CNC(=O)C/C(C)=N/NC(=O)COc2ccc(C)cc2Br)cc1
C=CCSC1=NC(N)=C(C#N)C2(CCCCC2)C1C(N)=O
CC(C)(C)C(O)(CC#CCN1CCCC1)c1ccccc1.Cl
COc1ccc([C@@H]2Cc3cc(OC(=O)C(C)(C)C)ccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
O=C(CNCc1ccccc1)Nc1ccccc1-c1ccccc1
CCCCCCCC/C=C/CCCCCCCc1nc2c([nH]1)CCCC2
Cl.c1cc(CNCc2ccnc(N3CCCC3)c2)c2c(c1)OCCO2
CC1(C)CC(=O)C(/C=N/c2ccccn2)=C(O)C1
COc1ccc(NC(=O)NS(=O)(=O)c2ccc(C)cc2)nn1
CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1
COc1ccc2sc3c(=O)n(CCN4C[C@@H]5CCc6c(OC)cccc6[C@@H]5C4)c(=O)[nH]c3c2n1
COc1nc(N)ncc1-c1cc2c(n1C(C)C)C(c1ccc(C#N)cc1)N(c1cccc(Cl)c1F)C2=O
Cc1c(C(=O)NN2CCCCC2)nn(-c2c(Cl)cc(Cl)cc2Cl)c1-n1c(C)ccc1C
Cc1nc(N2CCCC2)c2[nH]c(-c3ccccc3)cc2n1
Cn1c2c(c3ccccc31)CCN=C2C1CCCOC1=O
